track_id,split,subset
121737,training,small
121738,training,small
121739,training,small
121740,training,small
121813,training,small
121866,training,small
121867,training,small
121869,training,small
121913,test,small
121915,test,small
121922,test,small
121926,test,small
121929,test,small
121930,test,small
121976,training,small
121985,training,small
121987,training,small
121998,test,small
122001,training,small
122003,training,small
122004,training,small
122066,training,small
122077,training,small
122079,training,small
122080,training,small
122081,training,small
122082,training,small
122083,training,small
122084,training,small
122085,training,small
122086,training,small
122087,training,small
122088,training,small
122106,test,small
122107,test,small
122132,training,small
122143,test,small
122153,training,small
122155,test,small
122166,training,small
122168,test,small
122190,training,small
122199,training,small
122201,training,small
122204,training,small
122247,training,small
122261,training,small
122352,validation,small
122353,validation,small
122354,validation,small
122355,validation,small
122356,validation,small
122357,validation,small
122358,validation,small
122359,validation,small
122360,validation,small
122362,validation,small
122363,validation,small
122364,validation,small
122365,validation,small
122395,training,small
122397,training,small
122398,training,small
122399,training,small
122400,training,small
122456,validation,small
122457,validation,small
122472,training,small
122473,training,small
122474,training,small
122475,training,small
122498,training,small
122499,training,small
122500,training,small
122503,training,small
122504,training,small
122510,test,small
122511,test,small
122533,training,small
122534,training,small
122578,training,small
122579,training,small
122620,training,small
122621,training,small
122622,training,small
122623,training,small
122624,training,small
122625,training,small
122626,training,small
122627,training,small
122628,training,small
122630,training,small
122631,training,small
122632,training,small
122633,training,small
122634,training,small
122635,training,small
122644,training,small
122645,training,small
122646,training,small
122647,training,small
122648,training,small
122649,training,small
122650,training,small
122651,training,small
122654,training,small
122671,training,small
122673,training,small
122675,training,small
122683,training,small
122685,training,small
122686,training,small
122798,training,small
122799,training,small
122800,training,small
122803,training,small
122804,training,small
122805,training,small
122806,training,small
122807,training,small
122808,training,small
122809,training,small
122810,training,small
122832,validation,small
122901,training,small
122910,training,small
122911,training,small
122932,training,small
122934,training,small
122935,training,small
122936,training,small
122959,training,small
122999,training,small
123000,training,small
123001,training,small
123002,training,small
123003,training,small
123004,training,small
123094,training,small
123096,training,small
123097,training,small
123099,training,small
123147,training,small
123273,training,small
123278,training,small
123333,training,small
123342,training,small
123427,training,small
123438,training,small
123439,training,small
123440,training,small
123441,training,small
123442,training,small
123458,training,small
123461,training,small
123467,training,small
123468,training,small
123474,training,small
123484,training,small
123485,training,small
123486,training,small
123487,training,small
123488,training,small
123490,validation,small
123494,validation,small
123501,validation,small
123502,validation,small
123503,validation,small
123504,training,small
123505,training,small
123506,training,small
123509,training,small
123523,training,small
123614,training,small
123641,training,small
123645,training,small
123647,training,small
123760,training,small
123761,training,small
123762,training,small
123763,training,small
123764,training,small
123821,training,small
123825,training,small
123832,training,small
123834,training,small
123835,training,small
123866,training,small
123867,training,small
123868,training,small
123899,training,small
123932,training,small
123933,training,small
123934,training,small
123935,training,small
123936,training,small
123937,training,small
123938,training,small
123964,training,small
123965,training,small
123966,training,small
123968,training,small
123969,training,small
123970,training,small
123971,training,small
123972,training,small
123973,training,small
123974,training,small
123975,training,small
123976,training,small
123977,training,small
123978,training,small
123979,training,small
123980,training,small
123981,training,small
123986,training,small
124154,training,small
124175,training,small
124176,training,small
124177,training,small
124178,training,small
124179,training,small
124180,training,small
124181,training,small
124183,training,small
124184,test,small
124185,test,small
124186,test,small
124201,validation,small
124231,training,small
124391,test,small
124392,test,small
124393,test,small
124394,test,small
124409,training,small
124411,training,small
124424,training,small
124425,training,small
124426,training,small
124460,training,small
124461,training,small
124470,training,small
124474,training,small
124477,training,small
124479,training,small
124480,training,small
124481,training,small
124482,training,small
124483,training,small
124484,training,small
124485,training,small
124509,training,small
124517,validation,small
124518,validation,small
124519,validation,small
124554,training,small
124555,training,small
124702,training,small
124752,training,small
124753,training,small
124754,training,small
124755,training,small
124756,training,small
124870,training,small
124872,training,small
124873,training,small
124874,training,small
124875,training,small
124876,training,small
124877,training,small
124891,validation,small
124892,validation,small
124912,training,small
124913,training,small
124915,training,small
124916,training,small
124917,training,small
124918,training,small
124971,training,small
124992,training,small
124996,training,small
125001,training,small
125002,training,small
125003,training,small
125004,training,small
125154,validation,small
125156,validation,small
125157,validation,small
125158,validation,small
125159,validation,small
125160,validation,small
125161,validation,small
125182,training,small
125183,training,small
125185,training,small
125186,training,small
125187,training,small
125188,training,small
125189,training,small
125190,training,small
125191,training,small
125192,training,small
125193,training,small
125194,training,small
125195,training,small
125196,training,small
125237,validation,small
125238,validation,small
125239,validation,small
125240,validation,small
125286,training,small
125287,training,small
125288,training,small
125289,training,small
125291,training,small
125293,training,small
125298,training,small
125299,training,small
125312,training,small
125313,training,small
125314,training,small
125315,training,small
125333,training,small
125337,training,small
125375,training,small
125377,training,small
125432,training,small
125551,training,small
125612,training,small
125614,training,small
125616,training,small
125617,training,small
125618,training,small
125620,training,small
125621,training,small
125622,training,small
125657,training,small
125659,training,small
125680,training,small
125681,training,small
125721,training,small
125722,training,small
125723,training,small
125774,training,small
125776,training,small
125777,training,small
125778,training,small
125779,training,small
125809,training,small
125812,training,small
125813,training,small
125814,training,small
125815,training,small
125816,training,small
125817,training,small
125818,training,small
125819,training,small
125820,training,small
125821,training,small
125822,training,small
125823,training,small
125824,training,small
125825,training,small
125826,training,small
125827,training,small
125999,validation,small
126014,training,small
126015,training,small
126016,training,small
126017,training,small
126018,training,small
126047,training,small
126055,training,small
126102,training,small
126103,training,small
126104,training,small
126105,training,small
126180,training,small
126181,training,small
126182,training,small
126183,training,small
126185,training,small
126186,training,small
126187,training,small
126188,training,small
126189,training,small
126214,training,small
126215,training,small
126216,training,small
126217,training,small
126218,training,small
126219,training,small
126220,training,small
126221,training,small
126223,training,small
126224,training,small
126225,training,small
126226,training,small
126227,training,small
126229,training,small
126230,training,small
126231,training,small
126232,training,small
126233,training,small
126234,training,small
126240,test,small
126241,test,small
126242,test,small
126243,test,small
126276,training,small
126283,training,small
126289,training,small
126290,training,small
126291,training,small
126292,validation,small
126294,training,small
126295,training,small
126297,training,small
126300,training,small
126316,training,small
126317,training,small
126318,training,small
126319,training,small
126320,training,small
126321,training,small
126354,training,small
126357,training,small
126362,training,small
126398,training,small
126400,training,small
126401,training,small
126402,training,small
126403,training,small
126404,training,small
126405,training,small
126406,training,small
126407,training,small
126408,training,small
126409,training,small
126410,training,small
126411,training,small
126412,training,small
126413,training,small
126414,training,small
126415,training,small
126416,training,small
126417,training,small
126425,training,small
126426,training,small
126427,training,small
126428,training,small
126429,training,small
126430,training,small
126431,training,small
126455,training,small
126489,training,small
126490,training,small
126491,training,small
126505,training,small
126506,validation,small
126507,test,small
126508,training,small
126510,training,small
126512,training,small
126516,validation,small
126519,training,small
126520,training,small
126521,training,small
126522,training,small
126550,validation,small
126557,validation,small
126559,validation,small
126584,validation,small
126585,validation,small
126586,validation,small
126587,validation,small
126588,validation,small
126589,validation,small
126598,training,small
126600,training,small
126601,training,small
126602,training,small
126603,training,small
126605,training,small
126606,training,small
126607,training,small
126608,training,small
126646,training,small
126666,training,small
126667,training,small
126668,training,small
126669,training,small
126670,training,small
126671,training,small
126672,training,small
126673,training,small
126674,training,small
126675,training,small
126676,training,small
126716,training,small
126717,training,small
126718,training,small
126719,training,small
126720,training,small
126743,training,small
126746,training,small
126747,training,small
126748,training,small
126749,training,small
126773,validation,small
126778,training,small
126781,training,small
126782,training,small
126786,training,small
126789,training,small
126790,training,small
126882,training,small
126883,training,small
126884,training,small
126885,training,small
126886,training,small
126887,training,small
126899,training,small
126900,training,small
126944,training,small
126979,training,small
127036,training,small
127037,training,small
127062,training,small
127066,training,small
127155,training,small
127159,training,small
127180,test,small
127181,test,small
127182,test,small
127183,test,small
127184,test,small
127185,test,small
127186,test,small
127187,test,small
127188,test,small
127189,test,small
127190,training,small
127191,training,small
127192,training,small
127193,training,small
127194,training,small
127203,training,small
127204,training,small
127205,training,small
127206,training,small
127207,training,small
127208,training,small
127209,training,small
127210,training,small
127211,training,small
127212,training,small
127263,training,small
127265,training,small
127266,training,small
127267,training,small
127268,training,small
127269,training,small
127271,training,small
127273,training,small
127274,training,small
127275,training,small
127276,training,small
127277,training,small
127278,training,small
127279,training,small
127280,training,small
127281,training,small
127285,training,small
127286,training,small
127287,training,small
127288,training,small
127289,training,small
127290,training,small
127294,training,small
127295,training,small
127296,training,small
127297,training,small
127298,training,small
127299,training,small
127300,training,small
127301,training,small
127302,training,small
127303,training,small
127330,test,small
127331,test,small
127339,training,small
127343,training,small
127349,training,small
127350,training,small
127356,training,small
127357,training,small
127358,training,small
127359,training,small
127360,training,small
127402,training,small
127422,training,small
127469,training,small
127484,test,small
127494,training,small
127495,training,small
127496,training,small
127497,training,small
127498,training,small
127499,training,small
127519,test,small
127520,test,small
127532,validation,small
127541,validation,small
127542,validation,small
127559,test,small
127620,training,small
127623,training,small
127648,training,small
127660,training,small
127661,training,small
127662,training,small
127663,training,small
127720,training,small
127722,training,small
127726,training,small
127798,training,small
127804,training,small
127806,training,small
127865,validation,small
127866,validation,small
127867,validation,small
127868,validation,small
127869,validation,small
127870,validation,small
127871,validation,small
127878,training,small
127908,training,small
127909,training,small
127910,training,small
127911,training,small
127912,training,small
127913,training,small
127914,training,small
127915,training,small
127916,training,small
127936,validation,small
127996,training,small
128441,test,small
128443,training,small
128448,training,small
128469,training,small
128470,training,small
128471,training,small
128472,training,small
128473,training,small
128476,training,small
128477,training,small
128482,training,small
128484,validation,small
128494,training,small
128500,training,small
128504,training,small
128619,training,small
128666,training,small
128668,training,small
128699,training,small
128709,training,small
128710,training,small
128711,training,small
128758,validation,small
128759,validation,small
128760,validation,small
128799,training,small
128811,training,small
128812,training,small
128813,training,small
128814,training,small
128815,training,small
128816,training,small
128825,training,small
128827,training,small
128828,training,small
128835,training,small
128845,training,small
128878,test,small
128879,test,small
128880,test,small
128881,test,small
128882,test,small
128885,test,small
128886,test,small
128887,test,small
128888,test,small
128927,training,small
128992,training,small
129039,training,small
129040,training,small
129042,training,small
129043,training,small
129044,training,small
129046,training,small
129048,validation,small
129049,validation,small
129051,validation,small
129052,validation,small
129053,validation,small
129054,validation,small
129055,validation,small
129056,validation,small
129088,validation,small
129089,validation,small
129090,validation,small
129091,validation,small
129092,validation,small
129093,validation,small
129094,validation,small
129095,validation,small
129096,validation,small
129097,validation,small
129098,validation,small
129184,training,small
129185,training,small
129186,training,small
129187,training,small
129188,training,small
129189,training,small
129190,training,small
129268,training,small
129362,training,small
129372,training,small
129374,training,small
129375,training,small
129391,training,small
129392,training,small
129393,training,small
129395,training,small
129396,training,small
129397,training,small
129398,training,small
129399,training,small
129400,training,small
129401,training,small
129402,training,small
129403,training,small
129404,training,small
129405,training,small
129406,training,small
129407,training,small
129439,training,small
129442,training,small
129444,training,small
129620,training,small
129622,validation,small
129624,training,small
129674,training,small
129675,training,small
129683,training,small
129694,training,small
129695,training,small
129696,training,small
129742,validation,small
129806,training,small
129807,training,small
129808,training,small
129816,training,small
129874,training,small
129875,training,small
129876,training,small
129879,training,small
129880,training,small
129882,training,small
129883,training,small
129884,training,small
129885,training,small
129886,training,small
129887,training,small
129889,training,small
129904,training,small
129910,training,small
129914,training,small
129915,training,small
129918,training,small
129919,training,small
129920,training,small
129922,training,small
129923,training,small
129924,training,small
129925,training,small
129926,training,small
129927,training,small
129962,training,small
129968,training,small
129969,training,small
129970,training,small
129972,training,small
129973,training,small
129997,training,small
130016,training,small
130084,training,small
130129,training,small
130130,training,small
130131,training,small
130132,training,small
130133,training,small
130134,training,small
130135,training,small
130136,training,small
130137,training,small
130168,training,small
130170,training,small
130218,training,small
130265,training,small
130347,training,small
130349,training,small
130367,training,small
130368,training,small
130369,training,small
130370,training,small
130371,training,small
130372,training,small
130440,training,small
130454,training,small
130456,training,small
130650,training,small
130667,training,small
130682,training,small
130683,training,small
130689,training,small
130691,training,small
130692,training,small
130693,training,small
130702,validation,small
130709,training,small
130710,training,small
130711,training,small
130752,test,small
130758,training,small
130920,training,small
130921,training,small
130922,training,small
130923,training,small
130927,validation,small
130929,training,small
130930,training,small
130931,training,small
130932,training,small
130933,training,small
130934,training,small
130937,training,small
130940,training,small
130944,training,small
130945,training,small
130948,training,small
130950,training,small
130951,training,small
130952,training,small
130953,training,small
130954,training,small
130955,training,small
130956,training,small
130963,training,small
130964,training,small
130986,training,small
130988,training,small
130989,training,small
130990,training,small
130991,training,small
130992,training,small
130993,training,small
131016,training,small
131019,training,small
131020,training,small
131021,training,small
131024,training,small
131166,training,small
131292,training,small
131323,training,small
131324,training,small
131325,training,small
131326,training,small
131327,training,small
131385,training,small
131410,test,small
131422,training,small
131425,training,small
131426,training,small
131436,training,small
131439,training,small
131444,training,small
131446,training,small
131448,training,small
131449,training,small
131451,training,small
131452,training,small
131453,training,small
131454,training,small
131476,test,small
131536,training,small
131540,validation,small
131552,training,small
131553,training,small
131554,training,small
131567,training,small
131624,training,small
131656,training,small
131657,training,small
131658,training,small
131764,training,small
131767,training,small
131770,training,small
131771,training,small
131772,training,small
131773,training,small
131774,training,small
131787,training,small
131789,training,small
131791,training,small
131792,training,small
131794,training,small
131795,training,small
131796,training,small
131797,training,small
131837,training,small
131897,training,small
131899,training,small
131900,training,small
131901,training,small
131902,training,small
131903,training,small
131904,training,small
131911,training,small
131912,training,small
131913,training,small
131914,training,small
131917,training,small
131918,training,small
131919,training,small
131922,training,small
131923,training,small
131924,training,small
131925,training,small
131932,test,small
131933,test,small
131934,test,small
131935,test,small
131936,test,small
131938,training,small
131939,training,small
131940,training,small
131941,training,small
131942,training,small
131950,training,small
131951,training,small
131952,training,small
131953,training,small
131978,validation,small
131979,validation,small
131980,training,small
131982,training,small
131983,training,small
131984,training,small
131985,training,small
131986,training,small
132019,training,small
132040,training,small
132041,training,small
132042,training,small
132045,training,small
132117,test,small
132118,training,small
132122,training,small
132134,training,small
132138,training,small
132139,training,small
132140,training,small
132141,training,small
132142,training,small
132171,test,small
132272,training,small
132310,validation,small
132420,training,small
132424,training,small
132434,training,small
132436,training,small
132448,test,small
132449,validation,small
132453,validation,small
132454,validation,small
132455,validation,small
132456,validation,small
132561,training,small
132566,training,small
132567,training,small
132568,training,small
132589,validation,small
132675,training,small
132677,training,small
132678,training,small
132679,training,small
132773,training,small
132774,training,small
132775,training,small
132778,training,small
132779,training,small
132781,training,small
132784,training,small
132786,training,small
132787,training,small
132788,training,small
132789,training,small
132790,training,small
132791,training,small
132792,training,small
132793,training,small
132794,training,small
132795,training,small
132914,training,small
132954,training,small
132961,training,small
132962,training,small
132963,training,small
132964,training,small
132965,training,small
133015,training,small
133016,training,small
133019,training,small
133020,training,small
133022,training,small
133023,training,small
133024,training,small
133025,training,small
133026,training,small
133027,training,small
133028,training,small
133029,training,small
133100,validation,small
133102,test,small
133272,training,small
133273,training,small
133274,training,small
133275,training,small
133276,training,small
133293,training,small
133294,training,small
133297,training,small
133332,training,small
133333,training,small
133431,validation,small
133432,validation,small
133433,validation,small
133434,validation,small
133435,validation,small
133436,validation,small
133437,validation,small
133438,validation,small
133439,validation,small
133440,validation,small
133441,validation,small
133442,validation,small
133443,validation,small
133444,validation,small
133445,validation,small
133446,validation,small
133447,validation,small
133448,validation,small
133449,validation,small
133450,validation,small
133451,validation,small
133452,validation,small
133453,validation,small
133454,validation,small
133455,validation,small
133456,validation,small
133457,validation,small
133459,validation,small
133479,training,small
133535,training,small
133537,training,small
133538,training,small
133544,training,small
133545,training,small
133546,training,small
133551,training,small
133553,training,small
133560,training,small
133561,training,small
133562,training,small
133563,training,small
133564,training,small
133567,training,small
133571,training,small
133572,training,small
133573,training,small
133574,training,small
133576,training,small
133579,training,small
133580,training,small
133632,training,small
133638,training,small
133639,training,small
133681,test,small
133729,training,small
133731,training,small
133770,training,small
133772,test,small
133780,validation,small
133781,validation,small
133788,training,small
133793,training,small
133798,training,small
133802,training,small
133803,training,small
133833,training,small
133835,training,small
133836,training,small
133837,training,small
133838,training,small
133916,training,small
133942,training,small
133943,training,small
133967,training,small
133968,training,small
133969,training,small
133970,training,small
133971,training,small
133972,training,small
133973,training,small
133974,training,small
133975,training,small
133976,training,small
133977,training,small
133978,training,small
134034,training,small
134052,training,small
134053,training,small
134054,training,small
134073,training,small
134077,training,small
134084,training,small
134094,training,small
134359,training,small
134384,training,small
134385,training,small
134388,training,small
134389,training,small
134443,validation,small
134444,validation,small
134445,validation,small
134446,training,small
134447,training,small
134448,training,small
134449,validation,small
134452,validation,small
134453,validation,small
134454,validation,small
134455,validation,small
134486,test,small
134509,training,small
134510,training,small
134580,training,small
134586,training,small
134594,training,small
134610,training,small
134631,training,small
134643,training,small
134790,test,small
134791,test,small
134792,test,small
134793,test,small
134794,test,small
134795,test,small
134796,test,small
134797,test,small
134801,training,small
134823,training,small
134824,training,small
134825,training,small
134826,training,small
134827,training,small
134918,training,small
134919,training,small
134922,training,small
134923,training,small
134928,training,small
134929,training,small
134930,training,small
134931,training,small
134932,training,small
134933,training,small
134934,training,small
134935,training,small
134936,training,small
134937,training,small
134938,training,small
134939,training,small
134940,training,small
134941,training,small
134942,training,small
134943,training,small
134947,training,small
134948,training,small
134949,training,small
134950,training,small
134951,training,small
134952,training,small
134956,training,small
134959,training,small
134962,training,small
134979,training,small
134981,training,small
135010,training,small
135028,training,small
135039,training,small
135043,training,small
135044,training,small
135054,training,small
135089,training,small
135091,training,small
135092,training,small
135219,validation,small
135220,validation,small
135221,validation,small
135222,validation,small
135223,validation,small
135224,validation,small
135225,validation,small
135226,validation,small
135227,validation,small
135228,validation,small
135229,validation,small
135336,validation,small
135337,validation,small
135338,validation,small
135339,validation,small
135340,validation,small
135341,validation,small
135342,validation,small
135363,training,small
135364,training,small
135365,training,small
135368,training,small
135369,training,small
135370,training,small
135371,training,small
135372,training,small
135373,training,small
135374,training,small
135375,training,small
135986,training,small
135989,training,small
135990,training,small
136054,test,small
136091,training,small
136094,training,small
136134,training,small
136137,training,small
136138,training,small
136275,training,small
136276,validation,small
136320,training,small
136321,training,small
136322,training,small
136323,training,small
136324,training,small
136331,training,small
136404,training,small
136424,training,small
136449,training,small
136465,training,small
136466,training,small
136467,training,small
136468,training,small
136469,training,small
136705,training,small
136706,training,small
136707,training,small
136708,training,small
136709,training,small
136928,training,small
136994,training,small
136995,training,small
137054,training,small
137151,training,small
137152,training,small
137166,training,small
137167,training,small
137168,training,small
137169,training,small
137170,training,small
137171,training,small
137172,training,small
137173,training,small
137174,training,small
137175,training,small
137176,training,small
137211,training,small
137212,training,small
137213,training,small
137214,training,small
137356,training,small
137417,training,small
137418,training,small
137419,training,small
137423,training,small
137424,training,small
137425,training,small
137426,training,small
137462,training,small
137463,training,small
137484,training,small
137500,training,small
137551,training,small
137561,training,small
137563,training,small
137567,training,small
137593,training,small
137605,test,small
137624,test,small
137627,test,small
137630,test,small
137631,test,small
137632,test,small
137715,validation,small
137716,validation,small
137717,validation,small
137719,validation,small
137720,validation,small
137721,validation,small
137722,validation,small
137723,validation,small
137724,validation,small
137725,validation,small
137740,training,small
137895,training,small
137896,training,small
137898,training,small
137899,training,small
137900,training,small
137901,training,small
137907,training,small
137935,training,small
137990,training,small
137998,training,small
138010,training,small
138015,training,small
138016,training,small
138017,training,small
138018,test,small
138019,test,small
138020,test,small
138021,test,small
138022,test,small
138023,test,small
138024,test,small
138025,test,small
138026,test,small
138038,training,small
138039,training,small
138040,training,small
138041,training,small
138053,training,small
138060,validation,small
138061,validation,small
138062,training,small
138063,training,small
138064,training,small
138065,training,small
138066,training,small
138067,training,small
138068,training,small
138069,training,small
138070,training,small
138071,training,small
138207,training,small
138210,training,small
138211,training,small
138212,training,small
138213,training,small
138215,training,small
138216,training,small
138217,training,small
138218,training,small
138256,training,small
138282,training,small
138306,training,small
138311,training,small
138317,training,small
138318,training,small
138319,training,small
138320,training,small
138351,validation,small
138355,training,small
138406,training,small
138410,training,small
138413,training,small
138414,training,small
138415,training,small
138416,training,small
138578,training,small
138579,training,small
138580,training,small
138581,training,small
139003,training,small
139043,training,small
139110,training,small
139112,training,small
139117,training,small
139123,training,small
139226,training,small
139329,training,small
139330,training,small
139461,training,small
139485,training,small
139491,training,small
139520,training,small
139521,training,small
139522,training,small
139523,training,small
139524,training,small
139532,training,small
139534,training,small
139536,training,small
139537,training,small
139637,training,small
139638,training,small
139663,training,small
139681,training,small
139687,training,small
139688,training,small
139769,training,small
139770,training,small
139771,training,small
139772,training,small
139773,training,small
139774,training,small
139775,training,small
139776,training,small
139777,training,small
139804,training,small
139862,training,small
139876,training,small
139933,test,small
139934,test,small
139935,test,small
139936,test,small
139937,test,small
139954,training,small
139990,training,small
139991,training,small
139992,training,small
139993,training,small
139994,training,small
139995,training,small
140043,test,small
140134,training,small
140135,training,small
140258,training,small
140259,training,small
140260,training,small
140261,training,small
140262,training,small
140263,training,small
140266,training,small
140316,training,small
140344,training,small
140421,training,small
140564,training,small
140565,training,small
140566,training,small
140576,training,small
140583,validation,small
140584,training,small
140609,test,small
140620,test,small
140621,test,small
140623,test,small
140625,test,small
140626,test,small
140788,training,small
140789,training,small
140790,training,small
140791,training,small
140794,training,small
140871,training,small
140872,training,small
140873,training,small
140874,training,small
140875,training,small
140922,test,small
140923,test,small
140924,test,small
140925,test,small
140926,test,small
140933,test,small
140934,test,small
140935,validation,small
140939,validation,small
141074,training,small
141137,training,small
141139,training,small
141141,training,small
141143,training,small
141144,training,small
141164,training,small
141166,training,small
141167,training,small
141168,training,small
141173,training,small
141179,training,small
141180,training,small
141181,training,small
141182,training,small
141264,training,small
141282,training,small
141283,training,small
141284,training,small
141285,training,small
141286,training,small
141287,training,small
141288,training,small
141289,training,small
141290,training,small
141291,training,small
141292,training,small
141293,training,small
141295,training,small
141296,training,small
141297,training,small
141299,training,small
141300,training,small
141303,training,small
141304,training,small
141310,training,small
141375,training,small
141561,training,small
141562,training,small
141564,training,small
141566,training,small
141567,training,small
141568,training,small
141569,training,small
141590,training,small
141591,training,small
141592,training,small
141593,training,small
141594,training,small
141616,test,small
141617,test,small
141618,test,small
141619,test,small
141735,validation,small
141873,training,small
141874,training,small
141875,training,small
141876,training,small
141877,test,small
141878,test,small
141894,training,small
141901,training,small
141902,training,small
141903,training,small
141972,training,small
142078,training,small
142079,training,small
142080,training,small
142081,training,small
142082,training,small
142083,training,small
142084,training,small
142085,training,small
142086,training,small
142087,training,small
142088,training,small
142089,training,small
142091,training,small
142092,training,small
142093,training,small
142094,validation,small
142096,validation,small
142097,validation,small
142098,validation,small
142128,training,small
142129,training,small
142132,training,small
142133,training,small
142358,test,small
142359,test,small
142360,test,small
142361,test,small
142362,test,small
142381,training,small
142402,training,small
142418,training,small
142433,validation,small
142511,training,small
142516,training,small
142517,training,small
142519,training,small
142528,training,small
142529,training,small
142530,training,small
142531,training,small
142532,training,small
142533,test,small
142534,test,small
142535,test,small
142536,test,small
142537,test,small
142538,test,small
142539,test,small
142549,training,small
142550,training,small
142551,training,small
142552,training,small
142553,training,small
142563,validation,small
142564,training,small
142565,training,small
142566,training,small
142567,training,small
142568,training,small
142569,training,small
142570,training,small
142571,training,small
142572,training,small
142573,training,small
142574,training,small
142575,training,small
142576,training,small
142577,training,small
142579,training,small
142641,validation,small
142666,training,small
142668,training,small
142669,training,small
142670,training,small
142671,training,small
142672,training,small
142947,validation,small
142948,validation,small
142949,validation,small
142950,validation,small
143039,training,small
143046,training,small
143055,training,small
143056,training,small
143057,training,small
143058,training,small
143059,training,small
143060,training,small
143061,training,small
143095,training,small
143097,training,small
143098,training,small
143099,training,small
143106,training,small
143186,validation,small
143214,training,small
143215,training,small
143216,training,small
143217,training,small
143218,training,small
143219,training,small
143220,training,small
143221,training,small
143237,training,small
143239,validation,small
143290,training,small
143295,validation,small
143296,validation,small
143299,validation,small
143300,validation,small
143303,validation,small
143304,validation,small
143305,validation,small
143306,validation,small
143307,validation,small
143308,validation,small
143309,validation,small
143318,training,small
143319,training,small
143532,training,small
143941,validation,small
143989,training,small
143995,training,small
144170,training,small
144171,training,small
144172,training,small
144173,training,small
144179,training,small
144180,training,small
144181,training,small
144182,training,small
144212,test,small
144213,test,small
144214,test,small
144215,test,small
144216,test,small
144423,training,small
144424,training,small
144454,validation,small
144465,training,small
144466,training,small
144467,training,small
144468,training,small
144469,training,small
144470,training,small
144471,training,small
144472,training,small
144473,training,small
144474,training,small
144475,training,small
144476,training,small
144477,training,small
144487,training,small
144492,training,small
144542,training,small
144543,training,small
144544,training,small
144545,training,small
144546,training,small
144547,training,small
144548,training,small
144549,training,small
144550,training,small
144551,training,small
144552,training,small
144587,training,small
144592,test,small
144600,validation,small
144733,training,small
144740,training,small
144741,training,small
144801,validation,small
144809,training,small
144810,training,small
144933,training,small
144934,training,small
144935,training,small
144936,training,small
144937,training,small
144938,training,small
144939,training,small
144940,training,small
144941,training,small
144942,training,small
144943,training,small
144944,training,small
144945,training,small
144946,training,small
145002,training,small
145003,training,small
145004,training,small
145005,training,small
145020,training,small
145027,training,small
145041,training,small
145042,training,small
145043,training,small
145058,training,small
145059,training,small
145067,test,small
145068,test,small
145074,training,small
145183,training,small
145189,training,small
145199,training,small
145241,training,small
145257,training,small
145258,training,small
145259,training,small
145260,training,small
145431,training,small
145432,training,small
145457,test,small
145458,test,small
145462,training,small
145464,training,small
145475,test,small
145476,test,small
145477,test,small
145549,validation,small
145550,training,small
145551,training,small
145552,training,small
145553,training,small
145554,training,small
145555,training,small
145556,training,small
145606,training,small
145607,training,small
145608,training,small
145609,training,small
145610,training,small
145645,training,small
145646,training,small
145653,training,small
145702,training,small
145703,training,small
145704,training,small
145705,training,small
145706,training,small
145707,training,small
145708,training,small
145709,training,small
145710,training,small
145711,training,small
145724,training,small
145727,training,small
145728,training,small
145729,training,small
145730,training,small
145741,training,small
145742,training,small
145743,training,small
145744,training,small
145745,training,small
145746,training,small
145747,test,small
145748,test,small
145749,test,small
145750,test,small
145751,test,small
145752,training,small
145754,training,small
145755,training,small
145756,training,small
145757,training,small
145758,training,small
145759,training,small
145760,training,small
145761,training,small
145762,test,small
145777,test,small
145780,training,small
145783,training,small
145887,test,small
145917,training,small
145918,training,small
146017,training,small
146018,training,small
146019,training,small
146020,training,small
146070,training,small
146147,training,small
146148,training,small
146149,training,small
146150,training,small
146151,training,small
146152,training,small
146153,training,small
146343,validation,small
146458,training,small
146478,training,small
146481,training,small
146482,training,small
146483,training,small
146639,training,small
146681,training,small
146683,training,small
146685,training,small
146687,training,small
146689,training,small
146713,training,small
146716,training,small
146724,training,small
146725,training,small
146726,training,small
146727,training,small
146879,validation,small
146961,training,small
146968,training,small
146969,training,small
146970,training,small
146988,validation,small
146989,validation,small
147020,test,small
147021,test,small
147022,test,small
147023,test,small
147024,test,small
147059,training,small
147085,training,small
147086,training,small
147087,training,small
147126,training,small
147191,training,small
147261,test,small
147265,training,small
147267,training,small
147268,training,small
147269,training,small
147295,training,small
147309,training,small
147409,training,small
147412,training,small
147413,training,small
147780,training,small
147815,training,small
147886,training,small
147956,training,small
148002,test,small
148028,test,small
148031,test,small
148032,test,small
148066,training,small
148070,training,small
148074,training,small
148075,training,small
148076,training,small
148077,training,small
148078,training,small
148079,training,small
148082,test,small
148099,training,small
148112,training,small
148113,training,small
148114,training,small
148120,training,small
148121,training,small
148124,training,small
148130,training,small
148131,training,small
148132,training,small
148133,training,small
148168,training,small
148186,validation,small
148187,validation,small
148190,validation,small
148208,validation,small
148210,validation,small
148211,validation,small
148212,validation,small
148213,validation,small
148214,validation,small
148215,validation,small
148216,validation,small
148217,validation,small
148218,validation,small
148231,validation,small
148233,validation,small
148234,validation,small
148235,validation,small
148246,training,small
148285,training,small
148286,training,small
148287,training,small
148288,training,small
148289,training,small
148290,training,small
148302,training,small
148303,validation,small
148305,training,small
148429,validation,small
148430,test,small
148439,training,small
148441,training,small
148443,training,small
148444,training,small
148510,training,small
148513,training,small
148514,training,small
148516,training,small
148517,training,small
148518,training,small
